"","date","store_nbr","family","sales","onpromotion"
"2253331","2016-06-21",33,"MEATS",226.057,1
"2253364","2016-06-21",34,"MEATS",183.065,0
"2253397","2016-06-21",35,"MEATS",178.602,0
"2253430","2016-06-21",36,"MEATS",222.117,1
"2253463","2016-06-21",37,"MEATS",207.582,1
"2253496","2016-06-21",38,"MEATS",94.366,1
"2253529","2016-06-21",39,"MEATS",5145.338,1
"2253562","2016-06-21",4,"MEATS",332.862,1
"2253595","2016-06-21",40,"MEATS",137.296,0
"2253628","2016-06-21",41,"MEATS",142.525,0
"2253661","2016-06-21",42,"MEATS",150.858,1
"2253694","2016-06-21",43,"MEATS",128.044,2
"2253727","2016-06-21",44,"MEATS",615.693,1
"2253760","2016-06-21",45,"MEATS",956.952,2
"2253793","2016-06-21",46,"MEATS",683.138,2
"2253826","2016-06-21",47,"MEATS",806.383,1
"2253859","2016-06-21",48,"MEATS",621.65,1
"2253892","2016-06-21",49,"MEATS",648.936,1
"2253925","2016-06-21",5,"MEATS",214.794,1
"2253958","2016-06-21",50,"MEATS",463.048,1
"2253991","2016-06-21",51,"MEATS",376.111,1
"2254024","2016-06-21",52,"MEATS",0,0
"2254057","2016-06-21",53,"MEATS",265.884,1
"2254090","2016-06-21",54,"MEATS",49.138,0
"2254123","2016-06-21",6,"MEATS",411.167,1
"2254156","2016-06-21",7,"MEATS",481.07,1
"2254189","2016-06-21",8,"MEATS",368.326,1
"2254222","2016-06-21",9,"MEATS",339.817,1
"2254255","2016-06-22",1,"MEATS",326.604,1
"2254288","2016-06-22",10,"MEATS",141.088,0
"2254321","2016-06-22",11,"MEATS",477.12,0
"2254354","2016-06-22",12,"MEATS",136.11299,0
"2254387","2016-06-22",13,"MEATS",152.026,0
"2254420","2016-06-22",14,"MEATS",230.225,1
"2254453","2016-06-22",15,"MEATS",129.24,1
"2254486","2016-06-22",16,"MEATS",50.386,0
"2254519","2016-06-22",17,"MEATS",221.464,1
"2254552","2016-06-22",18,"MEATS",68.74,1
"2254585","2016-06-22",19,"MEATS",135.239,1
"2254618","2016-06-22",2,"MEATS",452.527,0
"2254651","2016-06-22",20,"MEATS",253.54,1
"2254684","2016-06-22",21,"MEATS",59.204,0
"2254717","2016-06-22",22,"MEATS",64.187004,0
"2254750","2016-06-22",23,"MEATS",304.118,3
"2254783","2016-06-22",24,"MEATS",381.682,1
"2254816","2016-06-22",25,"MEATS",136.9,3
"2254849","2016-06-22",26,"MEATS",230.851,1
"2254882","2016-06-22",27,"MEATS",247.028,1
"2254915","2016-06-22",28,"MEATS",188.674,0
"2254948","2016-06-22",29,"MEATS",74.955,0
"2254981","2016-06-22",3,"MEATS",698.645,1
"2255014","2016-06-22",30,"MEATS",28.872,0
"2255047","2016-06-22",31,"MEATS",224.081,1
"2255080","2016-06-22",32,"MEATS",47.126,1
"2255113","2016-06-22",33,"MEATS",258.32,1
"2255146","2016-06-22",34,"MEATS",173.961,1
"2255179","2016-06-22",35,"MEATS",123.347,1
"2255212","2016-06-22",36,"MEATS",143.931,1
"2255245","2016-06-22",37,"MEATS",209.281,1
"2255278","2016-06-22",38,"MEATS",155.256,1
"2255311","2016-06-22",39,"MEATS",137.143,1
"2255344","2016-06-22",4,"MEATS",297.443,1
"2255377","2016-06-22",40,"MEATS",103.199005,0
"2255410","2016-06-22",41,"MEATS",151.646,1
"2255443","2016-06-22",42,"MEATS",191.976,1
"2255476","2016-06-22",43,"MEATS",108.322,1
"2255509","2016-06-22",44,"MEATS",725.774,0
"2255542","2016-06-22",45,"MEATS",964.939,1
"2255575","2016-06-22",46,"MEATS",756.534,1
"2255608","2016-06-22",47,"MEATS",639.054,2
"2255641","2016-06-22",48,"MEATS",521.894,2
"2255674","2016-06-22",49,"MEATS",599.317,2
"2255707","2016-06-22",5,"MEATS",185.504,1
"2255740","2016-06-22",50,"MEATS",307.236,2
"2255773","2016-06-22",51,"MEATS",606.579,1
"2255806","2016-06-22",52,"MEATS",0,0
"2255839","2016-06-22",53,"MEATS",287.818,1
"2255872","2016-06-22",54,"MEATS",40.28,1
"2255905","2016-06-22",6,"MEATS",456.277,1
"2255938","2016-06-22",7,"MEATS",432.67398,1
"2255971","2016-06-22",8,"MEATS",338.484,1
"2256004","2016-06-22",9,"MEATS",270.777,1
"2256037","2016-06-23",1,"MEATS",226.898,0
"2256070","2016-06-23",10,"MEATS",192.414,14
"2256103","2016-06-23",11,"MEATS",873.14,22
"2256136","2016-06-23",12,"MEATS",173.79901,17
"2256169","2016-06-23",13,"MEATS",149.393,16
"2256202","2016-06-23",14,"MEATS",345.021,14
"2256235","2016-06-23",15,"MEATS",171.011,12
"2256268","2016-06-23",16,"MEATS",34.58,13
"2256301","2016-06-23",17,"MEATS",268.586,17
"2256334","2016-06-23",18,"MEATS",223.589,22
"2256367","2016-06-23",19,"MEATS",133.728,11
"2256400","2016-06-23",2,"MEATS",449.777,1
"2256433","2016-06-23",20,"MEATS",483.439,23
"2256466","2016-06-23",21,"MEATS",92.73,17
"2256499","2016-06-23",22,"MEATS",116.36,12
"2256532","2016-06-23",23,"MEATS",879.787,1
"2256565","2016-06-23",24,"MEATS",320.636,1
"2256598","2016-06-23",25,"MEATS",146.24901,2
"2256631","2016-06-23",26,"MEATS",193.862,2
"2256664","2016-06-23",27,"MEATS",187.77,0
"2256697","2016-06-23",28,"MEATS",294.585,24
"2256730","2016-06-23",29,"MEATS",153.234,18
"2256763","2016-06-23",3,"MEATS",533.357,2
"2256796","2016-06-23",30,"MEATS",94.188,16
"2256829","2016-06-23",31,"MEATS",493.116,22
"2256862","2016-06-23",32,"MEATS",86.89,17
"2256895","2016-06-23",33,"MEATS",356.005,22
"2256928","2016-06-23",34,"MEATS",188.355,21
"2256961","2016-06-23",35,"MEATS",235.239,20
"2256994","2016-06-23",36,"MEATS",264.356,20
"2257027","2016-06-23",37,"MEATS",178.465,1
"2257060","2016-06-23",38,"MEATS",104.569,1
"2257093","2016-06-23",39,"MEATS",184.40799,22
"2257126","2016-06-23",4,"MEATS",263.44598,2
"2257159","2016-06-23",40,"MEATS",119.1,17
"2257192","2016-06-23",41,"MEATS",126.252,2
"2257225","2016-06-23",42,"MEATS",196.436,1
"2257258","2016-06-23",43,"MEATS",164.97299,16
"2257291","2016-06-23",44,"MEATS",559.175,1
"2257324","2016-06-23",45,"MEATS",752.915,2
"2257357","2016-06-23",46,"MEATS",763.279,3
"2257390","2016-06-23",47,"MEATS",586.396,2
"2257423","2016-06-23",48,"MEATS",747.82,1
"2257456","2016-06-23",49,"MEATS",526.635,1
"2257489","2016-06-23",5,"MEATS",164.973,2
"2257522","2016-06-23",50,"MEATS",425.088,1
"2257555","2016-06-23",51,"MEATS",390.839,1
"2257588","2016-06-23",52,"MEATS",0,0
"2257621","2016-06-23",53,"MEATS",219.713,3
"2257654","2016-06-23",54,"MEATS",97.441,11
"2257687","2016-06-23",6,"MEATS",376.014,1
"2257720","2016-06-23",7,"MEATS",377.94598,1
"2257753","2016-06-23",8,"MEATS",360.90298,0
"2257786","2016-06-23",9,"MEATS",400.494,20
"2257819","2016-06-24",1,"MEATS",683.427,46
"2257852","2016-06-24",10,"MEATS",118.746,1
"2257885","2016-06-24",11,"MEATS",398.664,1
"2257918","2016-06-24",12,"MEATS",117.301994,0
"2257951","2016-06-24",13,"MEATS",117.708,1
"2257984","2016-06-24",14,"MEATS",165.442,1
"2258017","2016-06-24",15,"MEATS",105.513,1
"2258050","2016-06-24",16,"MEATS",51.599,1
"2258083","2016-06-24",17,"MEATS",165.962,1
"2258116","2016-06-24",18,"MEATS",65.316,1
"2258149","2016-06-24",19,"MEATS",85.973,1
"2258182","2016-06-24",2,"MEATS",1023.55096,51
"2258215","2016-06-24",20,"MEATS",142.102,1
"2258248","2016-06-24",21,"MEATS",67.344,1
"2258281","2016-06-24",22,"MEATS",60.943996,0
"2258314","2016-06-24",23,"MEATS",687.04297,41
"2258347","2016-06-24",24,"MEATS",575.479,48
"2258380","2016-06-24",25,"MEATS",247.713,39
"2258413","2016-06-24",26,"MEATS",321.454,33
"2258446","2016-06-24",27,"MEATS",403.323,48
"2258479","2016-06-24",28,"MEATS",110.284,0
"2258512","2016-06-24",29,"MEATS",72.128,1
"2258545","2016-06-24",3,"MEATS",1283.847,54
"2258578","2016-06-24",30,"MEATS",32.488,1
"2258611","2016-06-24",31,"MEATS",220.117,1
"2258644","2016-06-24",32,"MEATS",26.514,1
"2258677","2016-06-24",33,"MEATS",146.301,1
"2258710","2016-06-24",34,"MEATS",126.177,1
"2258743","2016-06-24",35,"MEATS",139.543,0
"2258776","2016-06-24",36,"MEATS",153.665,1
"2258809","2016-06-24",37,"MEATS",264.409,34
"2258842","2016-06-24",38,"MEATS",201.349,33
"2258875","2016-06-24",39,"MEATS",5133.539,1
"2258908","2016-06-24",4,"MEATS",631.823,51
"2258941","2016-06-24",40,"MEATS",81.403,0
"2258974","2016-06-24",41,"MEATS",268.129,37
"2259007","2016-06-24",42,"MEATS",269.512,38
"2259040","2016-06-24",43,"MEATS",115.702,0
"2259073","2016-06-24",44,"MEATS",1370.365,53
"2259106","2016-06-24",45,"MEATS",1587.2,54
"2259139","2016-06-24",46,"MEATS",1813.661,50
"2259172","2016-06-24",47,"MEATS",1277.444,49
"2259205","2016-06-24",48,"MEATS",1210.756,46
"2259238","2016-06-24",49,"MEATS",1402.741,52
"2259271","2016-06-24",5,"MEATS",216.685,32
"2259304","2016-06-24",50,"MEATS",699.141,46
"2259337","2016-06-24",51,"MEATS",905.565,47
"2259370","2016-06-24",52,"MEATS",0,0
"2259403","2016-06-24",53,"MEATS",436.962,46
"2259436","2016-06-24",54,"MEATS",46.211,1
"2259469","2016-06-24",6,"MEATS",591.62,49
"2259502","2016-06-24",7,"MEATS",709.447,51
"2259535","2016-06-24",8,"MEATS",778.102,53
"2259568","2016-06-24",9,"MEATS",219.133,1
"2259601","2016-06-25",1,"MEATS",243.862,2
"2259634","2016-06-25",10,"MEATS",158.521,0
"2259667","2016-06-25",11,"MEATS",548.708,1
"2259700","2016-06-25",12,"MEATS",108.423,1
"2259733","2016-06-25",13,"MEATS",178.966,0
"2259766","2016-06-25",14,"MEATS",354.461,1
"2259799","2016-06-25",15,"MEATS",130.479,1
"2259832","2016-06-25",16,"MEATS",52.288,0
"2259865","2016-06-25",17,"MEATS",266.16998,1
"2259898","2016-06-25",18,"MEATS",90.596,1
"2259931","2016-06-25",19,"MEATS",206.761,1
"2259964","2016-06-25",2,"MEATS",458.159,0
"2259997","2016-06-25",20,"MEATS",467.846,1
"2260030","2016-06-25",21,"MEATS",102.096,1
"2260063","2016-06-25",22,"MEATS",93.612,0
"2260096","2016-06-25",23,"MEATS",458.017,2
"2260129","2016-06-25",24,"MEATS",418.853,0
"2260162","2016-06-25",25,"MEATS",187.216,1
"2260195","2016-06-25",26,"MEATS",222.219,0
"2260228","2016-06-25",27,"MEATS",334.768,2
"2260261","2016-06-25",28,"MEATS",219.536,1
"2260294","2016-06-25",29,"MEATS",117.399,1
"2260327","2016-06-25",3,"MEATS",864.629,2
"2260360","2016-06-25",30,"MEATS",57.675,0
"2260393","2016-06-25",31,"MEATS",327.169,1
"2260426","2016-06-25",32,"MEATS",57.562,0
"2260459","2016-06-25",33,"MEATS",232.441,1
"2260492","2016-06-25",34,"MEATS",141.902,0
"2260525","2016-06-25",35,"MEATS",104.401,0
"2260558","2016-06-25",36,"MEATS",142.597,0
"2260591","2016-06-25",37,"MEATS",241.712,2
"2260624","2016-06-25",38,"MEATS",187.546,1
"2260657","2016-06-25",39,"MEATS",176.069,1
"2260690","2016-06-25",4,"MEATS",381.281,1
"2260723","2016-06-25",40,"MEATS",113.518,0
"2260756","2016-06-25",41,"MEATS",164.269,2
"2260789","2016-06-25",42,"MEATS",255.024,1
"2260822","2016-06-25",43,"MEATS",155.241,1
"2260855","2016-06-25",44,"MEATS",1140.736,2
"2260888","2016-06-25",45,"MEATS",1447.66,2
"2260921","2016-06-25",46,"MEATS",1068.449,1
"2260954","2016-06-25",47,"MEATS",952.395,1
"2260987","2016-06-25",48,"MEATS",1100.303,5
"2261020","2016-06-25",49,"MEATS",875.683,0
"2261053","2016-06-25",5,"MEATS",207.39099,1
"2261086","2016-06-25",50,"MEATS",527.191,4
"2261119","2016-06-25",51,"MEATS",628.858,0
"2261152","2016-06-25",52,"MEATS",0,0
"2261185","2016-06-25",53,"MEATS",399.03,2
"2261218","2016-06-25",54,"MEATS",64.252,1
"2261251","2016-06-25",6,"MEATS",584.95,1
"2261284","2016-06-25",7,"MEATS",462.435,0
"2261317","2016-06-25",8,"MEATS",561.015,0
"2261350","2016-06-25",9,"MEATS",369.681,0
"2261383","2016-06-26",1,"MEATS",102.107,1
"2261416","2016-06-26",10,"MEATS",154.423,1
"2261449","2016-06-26",11,"MEATS",540.916,0
"2261482","2016-06-26",12,"MEATS",125.732,1
"2261515","2016-06-26",13,"MEATS",68.924,0
"2261548","2016-06-26",14,"MEATS",169.117,1
"2261581","2016-06-26",15,"MEATS",136.217,1
"2261614","2016-06-26",16,"MEATS",76.048004,0
"2261647","2016-06-26",17,"MEATS",353.697,1
"2261680","2016-06-26",18,"MEATS",114.614,0
"2261713","2016-06-26",19,"MEATS",142.189,0
"2261746","2016-06-26",2,"MEATS",501.629,0
"2261779","2016-06-26",20,"MEATS",443.293,1
"2261812","2016-06-26",21,"MEATS",161.166,0
"2261845","2016-06-26",22,"MEATS",111.477,1
"2261878","2016-06-26",23,"MEATS",820.785,1
"2261911","2016-06-26",24,"MEATS",306.698,1
"2261944","2016-06-26",25,"MEATS",102.651,1
"2261977","2016-06-26",26,"MEATS",263.891,1
"2262010","2016-06-26",27,"MEATS",417.106,2
"2262043","2016-06-26",28,"MEATS",393.88998,0
"2262076","2016-06-26",29,"MEATS",128.268,0
"2262109","2016-06-26",3,"MEATS",924.509,2
"2262142","2016-06-26",30,"MEATS",37.984,0
"2262175","2016-06-26",31,"MEATS",381.091,1
"2262208","2016-06-26",32,"MEATS",65.345,1
"2262241","2016-06-26",33,"MEATS",316.001,1
"2262274","2016-06-26",34,"MEATS",110.019005,0
"2262307","2016-06-26",35,"MEATS",167.489,0
"2262340","2016-06-26",36,"MEATS",211.312,1
"2262373","2016-06-26",37,"MEATS",186.955,2
"2262406","2016-06-26",38,"MEATS",156.102,1
"2262439","2016-06-26",39,"MEATS",170.939,1
"2262472","2016-06-26",4,"MEATS",472.099,2
"2262505","2016-06-26",40,"MEATS",128.356,0
"2262538","2016-06-26",41,"MEATS",269.468,2
"2262571","2016-06-26",42,"MEATS",224.939,1
"2262604","2016-06-26",43,"MEATS",146.319,1
"2262637","2016-06-26",44,"MEATS",961.207,1
"2262670","2016-06-26",45,"MEATS",1527.792,1
"2262703","2016-06-26",46,"MEATS",1002.302,1
"2262736","2016-06-26",47,"MEATS",1038.517,2
"2262769","2016-06-26",48,"MEATS",1257.664,2
"2262802","2016-06-26",49,"MEATS",884.997,0
"2262835","2016-06-26",5,"MEATS",335.255,2
"2262868","2016-06-26",50,"MEATS",551.896,2
"2262901","2016-06-26",51,"MEATS",677.902,2
"2262934","2016-06-26",52,"MEATS",0,0
"2262967","2016-06-26",53,"MEATS",418.959,2
"2263000","2016-06-26",54,"MEATS",79.228,1
"2263033","2016-06-26",6,"MEATS",586.432,1
"2263066","2016-06-26",7,"MEATS",423.736,1
"2263099","2016-06-26",8,"MEATS",441.553,0
"2263132","2016-06-26",9,"MEATS",495.23,0
"2263165","2016-06-27",1,"MEATS",280.627,0
"2263198","2016-06-27",10,"MEATS",127.866,0
"2263231","2016-06-27",11,"MEATS",621.20197,0
"2263264","2016-06-27",12,"MEATS",139.585,0
"2263297","2016-06-27",13,"MEATS",129.521,0
"2263330","2016-06-27",14,"MEATS",300.77,0
"2263363","2016-06-27",15,"MEATS",128.633,0
"2263396","2016-06-27",16,"MEATS",50.972,0
"2263429","2016-06-27",17,"MEATS",199.432,0
"2263462","2016-06-27",18,"MEATS",70.017,0
"2263495","2016-06-27",19,"MEATS",122.617004,0
"2263528","2016-06-27",2,"MEATS",288.804,1
"2263561","2016-06-27",20,"MEATS",185.647,0
"2263594","2016-06-27",21,"MEATS",86.952995,0
"2263627","2016-06-27",22,"MEATS",109.295,0
"2263660","2016-06-27",23,"MEATS",371.114,0
"2263693","2016-06-27",24,"MEATS",302.274,0
"2263726","2016-06-27",25,"MEATS",159.938,0
"2263759","2016-06-27",26,"MEATS",216.743,1
"2263792","2016-06-27",27,"MEATS",302.904,1
"2263825","2016-06-27",28,"MEATS",141.407,0
"2263858","2016-06-27",29,"MEATS",104.398,0
"2263891","2016-06-27",3,"MEATS",566.086,0
"2263924","2016-06-27",30,"MEATS",82.77,0
"2263957","2016-06-27",31,"MEATS",224.26799,0
"2263990","2016-06-27",32,"MEATS",74.777,0
"2264023","2016-06-27",33,"MEATS",320.901,0
"2264056","2016-06-27",34,"MEATS",158.376,0
"2264089","2016-06-27",35,"MEATS",144.24,0
"2264122","2016-06-27",36,"MEATS",220.838,0
"2264155","2016-06-27",37,"MEATS",232.92,0
"2264188","2016-06-27",38,"MEATS",202.546,0
"2264221","2016-06-27",39,"MEATS",130.535,0
"2264254","2016-06-27",4,"MEATS",277.59,0
"2264287","2016-06-27",40,"MEATS",127.568,0
"2264320","2016-06-27",41,"MEATS",183.388,0
"2264353","2016-06-27",42,"MEATS",167.401,0
"2264386","2016-06-27",43,"MEATS",153.865,0
"2264419","2016-06-27",44,"MEATS",815.111,1
"2264452","2016-06-27",45,"MEATS",919.598,1
"2264485","2016-06-27",46,"MEATS",680.025,0
"2264518","2016-06-27",47,"MEATS",560.414,1
"2264551","2016-06-27",48,"MEATS",567.5,1
"2264584","2016-06-27",49,"MEATS",595.726,0
"2264617","2016-06-27",5,"MEATS",195.717,2
"2264650","2016-06-27",50,"MEATS",389.62,1
"2264683","2016-06-27",51,"MEATS",537.81,1
"2264716","2016-06-27",52,"MEATS",0,0
"2264749","2016-06-27",53,"MEATS",275.237,0
"2264782","2016-06-27",54,"MEATS",44.527,0
"2264815","2016-06-27",6,"MEATS",409.03198,0
"2264848","2016-06-27",7,"MEATS",484.661,0
"2264881","2016-06-27",8,"MEATS",448.254,0
"2264914","2016-06-27",9,"MEATS",329.185,0
"2264947","2016-06-28",1,"MEATS",228.768,0
"2264980","2016-06-28",10,"MEATS",147.632,0
"2265013","2016-06-28",11,"MEATS",451.81,0
"2265046","2016-06-28",12,"MEATS",152.197,0
"2265079","2016-06-28",13,"MEATS",153.415,0
"2265112","2016-06-28",14,"MEATS",386.083,0
"2265145","2016-06-28",15,"MEATS",119.451996,0
"2265178","2016-06-28",16,"MEATS",48.434002,0
"2265211","2016-06-28",17,"MEATS",191.25099,0
"2265244","2016-06-28",18,"MEATS",97.778,0
"2265277","2016-06-28",19,"MEATS",131.272,0
"2265310","2016-06-28",2,"MEATS",415.457,1
"2265343","2016-06-28",20,"MEATS",171.838,0
"2265376","2016-06-28",21,"MEATS",93.32,0
"2265409","2016-06-28",22,"MEATS",77.695,0
"2265442","2016-06-28",23,"MEATS",321.267,0
"2265475","2016-06-28",24,"MEATS",332.381,0
"2265508","2016-06-28",25,"MEATS",147.966,1
"2265541","2016-06-28",26,"MEATS",138.405,0
"2265574","2016-06-28",27,"MEATS",224.665,0
"2265607","2016-06-28",28,"MEATS",175.166,0
"2265640","2016-06-28",29,"MEATS",120.001,0
"2265673","2016-06-28",3,"MEATS",520.499,0
"2265706","2016-06-28",30,"MEATS",69.347,0
"2265739","2016-06-28",31,"MEATS",219.88899,1
"2265772","2016-06-28",32,"MEATS",51.997,0
"2265805","2016-06-28",33,"MEATS",202.488,0
"2265838","2016-06-28",34,"MEATS",187.424,0
"2265871","2016-06-28",35,"MEATS",185.739,0
"2265904","2016-06-28",36,"MEATS",222.124,0
"2265937","2016-06-28",37,"MEATS",131.294,0
"2265970","2016-06-28",38,"MEATS",109.01,0
"2266003","2016-06-28",39,"MEATS",128.222,0
"2266036","2016-06-28",4,"MEATS",288.387,1
"2266069","2016-06-28",40,"MEATS",131.86,0
"2266102","2016-06-28",41,"MEATS",126.847,0
"2266135","2016-06-28",42,"MEATS",141.778,0
"2266168","2016-06-28",43,"MEATS",134.809,0
"2266201","2016-06-28",44,"MEATS",519.176,0
"2266234","2016-06-28",45,"MEATS",823.871,0
"2266267","2016-06-28",46,"MEATS",709.494,0
"2266300","2016-06-28",47,"MEATS",663.193,1
"2266333","2016-06-28",48,"MEATS",595.774,1
"2266366","2016-06-28",49,"MEATS",531.519,1
"2266399","2016-06-28",5,"MEATS",188.914,1
"2266432","2016-06-28",50,"MEATS",438.889,1
"2266465","2016-06-28",51,"MEATS",513.997,0
"2266498","2016-06-28",52,"MEATS",0,0
"2266531","2016-06-28",53,"MEATS",245.047,0
"2266564","2016-06-28",54,"MEATS",55.009,0
"2266597","2016-06-28",6,"MEATS",343.05,1
"2266630","2016-06-28",7,"MEATS",438.622,0
"2266663","2016-06-28",8,"MEATS",353.273,0
"2266696","2016-06-28",9,"MEATS",311.527,0
"2266729","2016-06-29",1,"MEATS",254.479,1
"2266762","2016-06-29",10,"MEATS",141.545,0
"2266795","2016-06-29",11,"MEATS",298.372,0
"2266828","2016-06-29",12,"MEATS",138.44499,0
"2266861","2016-06-29",13,"MEATS",102.308,0
"2266894","2016-06-29",14,"MEATS",175.498,0
"2266927","2016-06-29",15,"MEATS",98.935,0
"2266960","2016-06-29",16,"MEATS",40.847,0
"2266993","2016-06-29",17,"MEATS",182.036,0
"2267026","2016-06-29",18,"MEATS",74.602,0
"2267059","2016-06-29",19,"MEATS",115.785,0
"2267092","2016-06-29",2,"MEATS",559.09,0
"2267125","2016-06-29",20,"MEATS",188.494,0
"2267158","2016-06-29",21,"MEATS",59.995,0
"2267191","2016-06-29",22,"MEATS",98.423996,0
"2267224","2016-06-29",23,"MEATS",960.12,0
"2267257","2016-06-29",24,"MEATS",374.686,1
"2267290","2016-06-29",25,"MEATS",154.898,0
"2267323","2016-06-29",26,"MEATS",147.108,0
"2267356","2016-06-29",27,"MEATS",270.37,1
"2267389","2016-06-29",28,"MEATS",149.914,0
"2267422","2016-06-29",29,"MEATS",104.484,0
"2267455","2016-06-29",3,"MEATS",679.076,0
"2267488","2016-06-29",30,"MEATS",53.474,0
"2267521","2016-06-29",31,"MEATS",221.243,0
"2267554","2016-06-29",32,"MEATS",56.598,0
"2267587","2016-06-29",33,"MEATS",182.473,0
"2267620","2016-06-29",34,"MEATS",143.091,0
"2267653","2016-06-29",35,"MEATS",173.641,0
"2267686","2016-06-29",36,"MEATS",202.24,0
"2267719","2016-06-29",37,"MEATS",196.835,1
"2267752","2016-06-29",38,"MEATS",197.769,0
"2267785","2016-06-29",39,"MEATS",116.845,0
"2267818","2016-06-29",4,"MEATS",275.976,2
"2267851","2016-06-29",40,"MEATS",107.099,0
"2267884","2016-06-29",41,"MEATS",141.609,0
"2267917","2016-06-29",42,"MEATS",161.616,0
"2267950","2016-06-29",43,"MEATS",83.423,0
"2267983","2016-06-29",44,"MEATS",654.343,0
"2268016","2016-06-29",45,"MEATS",715.494,1
"2268049","2016-06-29",46,"MEATS",663.005,1
"2268082","2016-06-29",47,"MEATS",618.184,2
"2268115","2016-06-29",48,"MEATS",445.472,1
"2268148","2016-06-29",49,"MEATS",558.895,0
"2268181","2016-06-29",5,"MEATS",181.689,0
"2268214","2016-06-29",50,"MEATS",400.743,0
"2268247","2016-06-29",51,"MEATS",478.97,1
"2268280","2016-06-29",52,"MEATS",0,0
"2268313","2016-06-29",53,"MEATS",326.039,1
"2268346","2016-06-29",54,"MEATS",44.839,0
"2268379","2016-06-29",6,"MEATS",384.896,1
"2268412","2016-06-29",7,"MEATS",389.266,0
"2268445","2016-06-29",8,"MEATS",382.25598,0
"2268478","2016-06-29",9,"MEATS",267.552,0
"2268511","2016-06-30",1,"MEATS",245.942,0
"2268544","2016-06-30",10,"MEATS",197.60199,16
"2268577","2016-06-30",11,"MEATS",686.56396,23
"2268610","2016-06-30",12,"MEATS",159.699,20
"2268643","2016-06-30",13,"MEATS",134.228,15
"2268676","2016-06-30",14,"MEATS",254.63701,15
"2268709","2016-06-30",15,"MEATS",139.499,13
"2268742","2016-06-30",16,"MEATS",55.172,15
"2268775","2016-06-30",17,"MEATS",281.095,18
"2268808","2016-06-30",18,"MEATS",210.06999,22
"2268841","2016-06-30",19,"MEATS",127.211006,10
"2268874","2016-06-30",2,"MEATS",477.874,0
"2268907","2016-06-30",20,"MEATS",456.646,22
"2268940","2016-06-30",21,"MEATS",73.742,19
"2268973","2016-06-30",22,"MEATS",111.977,12
"2269006","2016-06-30",23,"MEATS",649.529,0
"2269039","2016-06-30",24,"MEATS",286.99,0
"2269072","2016-06-30",25,"MEATS",81.348,0
"2269105","2016-06-30",26,"MEATS",187.372,1
"2269138","2016-06-30",27,"MEATS",223.998,0
"2269171","2016-06-30",28,"MEATS",397.76,24
"2269204","2016-06-30",29,"MEATS",167.072,20
"2269237","2016-06-30",3,"MEATS",478.379,1
"2269270","2016-06-30",30,"MEATS",124.593,17
"2269303","2016-06-30",31,"MEATS",460.86398,22
"2269336","2016-06-30",32,"MEATS",114.775,16
"2269369","2016-06-30",33,"MEATS",253.311,22
"2269402","2016-06-30",34,"MEATS",209.353,21
"2269435","2016-06-30",35,"MEATS",226.962,21
"2269468","2016-06-30",36,"MEATS",346.893,23
"2269501","2016-06-30",37,"MEATS",216.689,0
"2269534","2016-06-30",38,"MEATS",83.483,0
"2269567","2016-06-30",39,"MEATS",183.073,21
"2269600","2016-06-30",4,"MEATS",301.016,1
"2269633","2016-06-30",40,"MEATS",113.201004,18
"2269666","2016-06-30",41,"MEATS",121.552,1
"2269699","2016-06-30",42,"MEATS",175.176,0
"2269732","2016-06-30",43,"MEATS",183.187,16
"2269765","2016-06-30",44,"MEATS",623.014,0
"2269798","2016-06-30",45,"MEATS",810.777,1
"2269831","2016-06-30",46,"MEATS",698.683,2
"2269864","2016-06-30",47,"MEATS",510.967,1
"2269897","2016-06-30",48,"MEATS",513.445,0
"2269930","2016-06-30",49,"MEATS",593.187,0
"2269963","2016-06-30",5,"MEATS",180.145,0
"2269996","2016-06-30",50,"MEATS",335.577,0
"2270029","2016-06-30",51,"MEATS",444.18,0
"2270062","2016-06-30",52,"MEATS",0,0
"2270095","2016-06-30",53,"MEATS",262.744,0
"2270128","2016-06-30",54,"MEATS",105.705,10
"2270161","2016-06-30",6,"MEATS",329.902,0
"2270194","2016-06-30",7,"MEATS",360.6,0
"2270227","2016-06-30",8,"MEATS",312.037,0
"2270260","2016-06-30",9,"MEATS",532.658,21
"2270293","2016-07-01",1,"MEATS",666.084,47
"2270326","2016-07-01",10,"MEATS",137.92,2
"2270359","2016-07-01",11,"MEATS",647.021,1
"2270392","2016-07-01",12,"MEATS",144.655,0
"2270425","2016-07-01",13,"MEATS",144.52,0
"2270458","2016-07-01",14,"MEATS",215.375,1
"2270491","2016-07-01",15,"MEATS",153.535,1
"2270524","2016-07-01",16,"MEATS",60.873,2
"2270557","2016-07-01",17,"MEATS",265.102,1
"2270590","2016-07-01",18,"MEATS",90.68,2
"2270623","2016-07-01",19,"MEATS",129.19899,1
"2270656","2016-07-01",2,"MEATS",1266.474,50
"2270689","2016-07-01",20,"MEATS",292.313,2
"2270722","2016-07-01",21,"MEATS",85.647,1
"2270755","2016-07-01",22,"MEATS",99.963,1
"2270788","2016-07-01",23,"MEATS",552.492,43
"2270821","2016-07-01",24,"MEATS",829.34796,50
"2270854","2016-07-01",25,"MEATS",366.007,43
"2270887","2016-07-01",26,"MEATS",548.545,33
"2270920","2016-07-01",27,"MEATS",516.561,49
"2270953","2016-07-01",28,"MEATS",205.677,2
"2270986","2016-07-01",29,"MEATS",90.323,1
